X_Dist,Y_Dist,X_Velo,Y_Velo
0.004339625669360657,0.6830887662770536,0.016719990469271664,0.415969382417226
0.005025429299530664,0.6897446164176206,0.01415962767129378,0.40660210347563186
0.005781432426081568,0.6964455802833066,0.011998055053161325,0.3968398891165889
0.006610594660659506,0.7031846308062303,0.010247128083147528,0.3866988355536789
0.0075157551573340675,0.7099545325964689,0.008918201830486082,0.37619550059969104
0.008499628929077104,0.7167478500775541,0.008022117340832476,0.36534688314343716
0.009564803422735944,0.7235569565555497,0.007569188314491986,0.35417040314395687
0.010713735740236692,0.7303740435548667,0.007569188314491986,0.3426838797276227
0.011948749407426431,0.7371911305541837,0.008031339261415426,0.33090550997509954
0.013272031595276887,0.7440000744556312,0.008964300079618428,0.3188538462423625
0.014685630276465697,0.7507925797208194,0.010376155873291049,0.3065477742578016
0.016191452157434564,0.757560208106759,0.012274408464971768,0.2940064893222252
0.017791259834970662,0.764294389335364,0.014665967085445906,0.28124947354364604
0.01948667005138065,0.7709864313628485,0.01755713974487103,0.2682964716923571
0.02127915162655,0.7776275310492291,0.02095362596635604,0.255167467573399
0.023170023390001213,0.7842087849611966,0.02486050951954048,0.24188265919178084
0.025160453146923646,0.7907211995081433,0.029282252289552,0.22846243443509268
0.02725145554560895,0.7971557033454605,0.03422268912995824,0.2149273461524946
0.029443891495842523,0.8035031567103526,0.039685022640026976,0.20129808723370574
0.031738466682570715,0.809754364091873,0.045671819682899364,0.18759546525683427
0.03413573091966952,0.8159000843669498,0.052185008206530985,0.1738403771362072
0.036636077374466114,0.8219310424034718,0.05922587482155162,0.16005378377020005
0.03923974218000039,0.8278379407967408,0.06679506313604354,0.1462566843441394
0.04194680398266232,0.8336114702722361,0.07489257315000687,0.13247009097813228
0.04475718420068508,0.839242322088913,0.08351776125535909,0.11871500277127335
0.047670646571782556,0.8447211984419666,0.09266934084147062,0.1050123807944019
0.050686797993250494,0.8500388243326542,0.10234538396038578,0.09138312196184491
0.05380508865121321,0.8551859586379044,0.11254332374896345,0.07784803367924678
0.057024812860724104,0.8601534057134014,0.12011251206345537,0.08129730853576196
0.06021868780479731,0.8649874841378624,0.12768170037794732,0.08474658339227714
0.06338671348343274,0.8696881936445502,0.1352508886924393,0.08819585824879232
0.06652888989663056,0.8742555343668331,0.14282007700693122,0.09164513310530749
0.06964521697976737,0.8786895063047114,0.1503892653214232,0.09509440796182267
0.07273569486208971,0.882990109458185,0.1579584536359151,0.09854368281833785
0.07580032347897428,0.8871573439606228,0.16552764195040706,0.10199295767485303
0.07883910283042114,0.8911912095452872,0.173096830264899,0.10544223253136821
0.08185203291643033,0.8950917063455467,0.18066601857939096,0.10889150738788339
0.08483911373700172,0.8988588343614018,0.1882352068938829,0.11234078224439857
0.08780034522751229,0.9024925935928522,0.19580439520837484,0.11579005710091367
0.09073572751720822,0.9059929841732665,0.20337358352286677,0.11923933195742885
0.09364526054146653,0.9093600058359075,0.21984088640451208,0.1087359969172092
0.09663350677617016,0.9124368742388925,0.23673019000350978,0.09859494335429919
0.09969775120834722,0.9152161539391219,0.2540301392506261,0.08883272908148813
0.10283515481317453,0.9176906092799358,0.27172887867758794,0.079465450139894
0.10604275791438271,0.9198532134601901,0.28981406702561596,0.07050872156925586
0.109317483803153,0.9216971574699657,0.30827289215672576,0.061977658178226945
0.11265614242163781,0.9232158576925894,0.3270920867219481,0.05388685609075387
0.11605543443421971,0.9244029644402355,0.346257944359391,0.0462503752410066
0.11951195516952484,0.9252523695559473,0.3657563362707628,0.03908172186830901
0.12302219856243553,0.9257582138822881,0.3855727285548136,0.03239383230554681
0.1265825618715813,0.9259148941965188,0.4056921998435431,0.026199057026271032
0.1301893494274827,0.9257170702791431,0.4260994596196374,0.020509145899048727
0.13383877793165008,0.9251596713156092,0.44677886668528766,0.015335233614275997
0.13752698026935092,0.924237901897905,0.4677144482365451,0.01068782623200634
0.14125001087333194,0.9229472485596284,0.488889919316135,0.006576788160938291
0.1450038500535712,0.9212834843105269,0.5102887027961134,0.0030113306895761757
0.1487844091671313,0.9192426742379853,0.5318939495119085,0.0
0.1525875355295197,0.9168211807084088,0.5394631378264005,0.0034492748565151787
0.15636481262647034,0.9142663183944276,0.5470323261408924,0.006898549713030357
0.16011624052260637,0.9115780872960418,0.5546015144553843,0.010347824569545536
0.1638418190886816,0.9087564874132512,0.5621707027698762,0.013797099426060715
0.16754154838931906,0.9058015187460561,0.5697398910843683,0.01724637428257589
0.17121542848914198,0.9027131812944562,0.5773090793988602,0.020695649139091072
0.17486345925890404,0.8994914750584518,0.5848782677133522,0.02414492399560625
0.17848564076322834,0.8961363999046739,0.5924474560278441,0.02759419885212143
0.1820819730667381,0.8926479560998601,0.600016644342336,0.031043473708636606
0.18565245604018696,0.8890261435106417,0.6075858326568279,0.03449274856515178
0.1891970897481981,0.8852709621370185,0.6151550209713199,0.037942023421666964
0.19271587419077155,0.8813824119789906,0.6227242092858118,0.041391298278182144
0.1962088094325304,0.8773604930365582,0.6302933976003038,0.044840573134697324
0.19967589534422842,0.8732052053097209,0.6378625859147957,0.0482898479912125
0.20311713199048867,0.8689165487984791,0.6454317742292877,0.05173912284772768
0.2065325194359344,0.8644945235028326,0.6530009625437797,0.05518839770424286
0.2099220575513192,0.8599391292894127,0.6605701508582716,0.05863767256075804
0.2132857464012663,0.855250366424957,0.6681393391727636,0.06208694741727321
0.21662358605039886,0.8504282347760965,0.6757085274872554,0.0655362222737884
0.2199355763694705,0.8454727343428312,0.6832777158017473,0.06898549713030357
0.22322171742310445,0.8403838651251616,0.6908469041162394,0.07243477198681875
0.22648200927592385,0.8351616271230871,0.6984160924307313,0.07588404684333393
0.22971645179868233,0.8298060203366078,0.7059852807452233,0.07933332169984911
0.2329250450560031,0.824317044765724,0.7135544690597153,0.08278259655636429
0.23610778911250932,0.8186947004104356,0.7211236573742071,0.08623187141287939
0.23926468383895466,0.8129389872707424,0.7286928456886992,0.08968114626939457
0.24239572929996228,0.8070499052132758,0.7362620340031911,0.09313042112590975
0.24550092549553215,0.8010274545047734,0.743831222317683,0.09657969598242493
0.2485802724902875,0.7948716350118662,0.751400410632175,0.1000289708389401
0.25163377015498195,0.7885824467345544,0.7589695989466668,0.10347824569545529
0.2546614185542387,0.782159889672838,0.7665387872611589,0.10692752055197045
0.25766321775268086,0.7756039638267168,0.7892094758760854,0.11157984168496879
0.2606301518496396,0.7686485814000993,0.8118801644910117,0.11623216281796711
0.26356222090973813,0.7612937422596165,0.8345047998934764,0.12148417461882359
0.2664549308443105,0.7535402580876905,0.8570650391395934,0.12733368084800506
0.26930380384972824,0.7453892634525703,0.8795426181564195,0.1337777572102884
0.27210438422348454,0.7368422147413813,0.9019193732384482,0.14081275489026643
0.27485224353404786,0.7279008885597007,0.9019193732384482,0.14081275489026643
0.27760010277998803,0.7189595623780203,0.9019193732384482,0.14081275489026643
0.2803479620905514,0.7100182363297085,0.9019193732384482,0.14081275489026643
0.2830958213364916,0.7010769101480279,0.9019193732384482,0.14081275489026643
0.2858436806470549,0.6921355839663474,0.9019193732384482,0.14081275489026643
0.28859153989299513,0.6831942577846669,0.9019193732384482,0.14081275489026643
0.29133939920355845,0.6742529316029863,0.9019193732384482,0.14081275489026643
0.29408725851412176,0.6653116054213057,0.9019193732384482,0.14081275489026643
0.296835117760062,0.6563702792396251,0.9019193732384482,0.14081275489026643
0.2995829770706253,0.6474289530579447,0.9019193732384482,0.14081275489026643
0.3023308363165655,0.638487626876264,0.9019193732384482,0.14081275489026643
0.30507869562712886,0.6295463006945835,0.9019193732384482,0.14081275489026643
0.30782655487306904,0.6206049745129029,0.9019193732384482,0.14081275489026643
0.31057441418363235,0.6116636483312224,0.9019193732384482,0.14081275489026643
0.31332227342957253,0.6027223221495419,0.9019193732384482,0.14081275489026643
0.3160701327401359,0.5937809959678613,0.9019193732384482,0.14081275489026643
0.318817991986076,0.5848396697861807,0.9019193732384482,0.14081275489026643
0.3215658512966394,0.5758983436045002,0.9019193732384482,0.14081275489026643
0.32431371060720277,0.5669570174228197,0.9019193732384482,0.14081275489026643
0.3270615698531429,0.5580156913745079,0.9019193732384482,0.14081275489026643
0.32980942916370626,0.5490743651928273,0.9019193732384482,0.14081275489026643
0.3325572884096464,0.5401330390111468,0.9019193732384482,0.14081275489026643
0.33530514772020975,0.5311917128294663,0.9019193732384482,0.14081275489026643
0.33805300696615,0.5222503866477857,0.9019193732384482,0.14081275489026643
0.34080086627671324,0.5133090604661051,0.9019193732384482,0.14081275489026643
0.3435487255226535,0.5043677342844246,0.9019193732384482,0.14081275489026643
0.34629658483321674,0.495426408102744,0.9019193732384482,0.14081275489026643
0.3490444441437801,0.4864850819210635,0.9019193732384482,0.14081275489026643
0.35179230338972034,0.47754375573938296,0.9019193732384482,0.14081275489026643
0.3545401627002837,0.46860242955770237,0.9019193732384482,0.14081275489026643
0.35728802194622383,0.4596611033760219,0.9019193732384482,0.14081275489026643
0.3600358812567872,0.4507197771943413,0.9019193732384482,0.14081275489026643
0.3627837405027273,0.4417784510126608,0.9019193732384482,0.14081275489026643
0.3655315998132907,0.43283712483098025,0.9019193732384482,0.14081275489026643
0.3682794590592308,0.42389579864929966,0.9019193732384482,0.14081275489026643
0.3710273183697942,0.41495447246761913,0.9019193732384482,0.14081275489026643
0.3737751776157344,0.40601314641930736,0.9019193732384482,0.14081275489026643
0.3765230369262977,0.3970718202376268,0.9019193732384482,0.14081275489026643
0.37927089623686105,0.38813049405594624,0.9019193732384482,0.14081275489026643
0.38201875548280123,0.3791891678742657,0.9019193732384482,0.14081275489026643
0.38476661479336455,0.3702478416925851,0.9019193732384482,0.14081275489026643
0.3875144740393047,0.3613065155109046,0.9019193732384482,0.14081275489026643
0.3902623333498681,0.3523651893292241,0.9019193732384482,0.14081275489026643
0.39301019259580827,0.34342386314754353,0.9019193732384482,0.14081275489026643
0.39575805190637164,0.334482536965863,0.9019193732384482,0.14081275489026643
0.3985059111523118,0.3255412107841824,0.9019193732384482,0.14081275489026643
0.40125377046287514,0.3165998846025019,0.9019193732384482,0.14081275489026643
0.4040016297088153,0.3076585584208213,0.9019193732384482,0.14081275489026643
0.4067494890193787,0.29871723223914076,0.9019193732384482,0.14081275489026643
0.409497348329942,0.2897759060574602,0.9019193732384482,0.14081275489026643
0.4122452075758822,0.28083457987577964,0.9019193732384482,0.14081275489026643
0.41499306688644555,0.27189325369409917,0.9019193732384482,0.14081275489026643
0.41774092614531033,0.2629519275124186,0.9019193732384482,0.14081275489026643
0.4204887854300244,0.25401060146410687,0.9019193732384482,0.14081275489026643
0.42323664470827616,0.2450692752824263,0.9019193732384482,0.14081275489026643
0.4259845039929902,0.23612794910074575,0.9019193732384482,0.14081275489026643
0.428732363271242,0.2271866229190652,0.9019193732384482,0.14081275489026643
0.43148022255595603,0.21824529673738463,0.9019193732384482,0.14081275489026643
0.43422808183420786,0.20930397055570407,0.9019193732384482,0.14081275489026643
0.43697594111892185,0.2003626443740235,0.9019193732384482,0.14081275489026643
0.4397238003971737,0.19142131819234295,0.9019193732384482,0.14081275489026643
0.4424716596818878,0.18247999201066248,0.9019193732384482,0.14081275489026643
0.4452195189601395,0.17353866582898192,0.9019193732384482,0.14081275489026643
0.4479673782448536,0.16459733964730136,0.9019193732384482,0.14081275489026643
0.4507152375231053,0.1556560134656208,0.9019193732384482,0.14081275489026643
0.45346309680781943,0.14671468728394027,0.9019193732384482,0.14081275489026643
0.45621095608607115,0.1377733611022597,0.9019193732384482,0.14081275489026643
0.45895881537078526,0.12883203492057915,0.9019193732384482,0.14081275489026643
0.461706674649037,0.11989070873889861,0.9019193732384482,0.14081275489026643
0.4644545339337511,0.11094938269058686,0.9019193732384482,0.14081275489026643
0.4672023932120028,0.1020080565089063,0.9019193732384482,0.14081275489026643
0.4699502524967169,0.09306673032722575,0.9019193732384482,0.14081275489026643
0.4726981117749686,0.08412540414554519,0.9019193732384482,0.14081275489026643
0.47544597105774405,0.07518407796386464,0.9019193732384482,0.14081275489026643
0.47819383033922697,0.06624275178218411,0.9019193732384482,0.14081275489026643
0.4809416896207099,0.05730142560050355,0.9019193732384482,0.14081275489026643
0.4836895489015466,0.048360099418823015,0.9019193732384482,0.14081275489026643
0.48643740818561443,0.039418773237142456,0.9019193732384482,0.14081275489026643
0.4891852674638662,0.03047744705546192,0.9019193732384482,0.14081275489026643
0.49193312674858025,0.021536120887118253,0.9019193732384482,0.14081275489026643
0.494680986026832,0.012594794718774565,0.9019193732384482,0.14081275489026643
0.4974288453115461,0.0036534685370940272,0.9019193732384482,0.14081275489026643
0.5420174685978009,0.48873849037154843,0.4096033114696282,0.5074816628210005
0.5420174685978009,0.4884717528027391,0.41717249978412013,0.5109309376775157
0.5419916193323631,0.48807164644952505,0.4247416880986121,0.5074816628210005
0.5419916193323631,0.48753817131190647,0.432310876413104,0.5109309376775157
0.5419657700669254,0.4868713273898831,0.43988006472759594,0.5074816628210005
0.5419657700669254,0.4860711146834551,0.44744925304208794,0.5109309376775157
0.5419399208014877,0.4851375331926224,0.4550184413565799,0.5074816628210005
0.5419399208014877,0.4840705829173851,0.4625876296710718,0.5109309376775157
0.54191407153605,0.4828702638577431,0.47015681798556375,0.5074816628210005
0.54191407153605,0.4815365760136965,0.4777260063000557,0.5109309376775157
0.5418882222706123,0.4800695193852451,0.4852951946145477,0.5074816628210005
0.5418882222706123,0.4784690939723891,0.49286438292903956,0.5109309376775157
0.5418623730051745,0.47673529977512846,0.5004335712435316,0.5074816628210005
0.5418623730051745,0.4748681367934631,0.5080027595580235,0.5109309376775157
0.5418365237397368,0.47286760502739317,0.5155719478725154,0.5074816628210005
0.5418365237397368,0.4707337044769185,0.5231411361870074,0.5109309376775157
0.5418106744742991,0.4684664351420392,0.5307103245014994,0.5074816628210005
0.5418106744742991,0.46606579702275513,0.5382795128159913,0.5109309376775157
0.5417848252088613,0.46353179011906653,0.5458487011304832,0.5074816628210005
0.5417848252088613,0.4608644144309732,0.5534178894449752,0.5109309376775157
0.5417589759434236,0.4580636699584752,0.5609870777594671,0.5074816628210005
0.5417589759434236,0.4551295567015725,0.568556266073959,0.5109309376775157
0.5417331266779859,0.4520620746602652,0.5761254543884511,0.5074816628210005
0.5417331266779859,0.44886122383455324,0.5836946427029429,0.5109309376775157
0.5417072774125482,0.4455270042244366,0.5912638310174348,0.5074816628210005
0.5417072774125482,0.4420594158299152,0.5988330193319269,0.5109309376775157
0.5416814281471104,0.43845845865098926,0.6064022076464187,0.5074816628210005
0.5416814281471104,0.4347241326876586,0.6139713959609108,0.5109309376775157
0.5416555788816727,0.4308564379399233,0.6215405842754027,0.5074816628210005
0.5416555788816727,0.4268553744077833,0.6291097725898946,0.5109309376775157
0.541629729616235,0.4227209420912386,0.6366789609043867,0.5074816628210005
0.541629729616235,0.4184531409902893,0.6442481492188784,0.5109309376775157
0.5416038803507973,0.4140519711049353,0.6518173375333705,0.5074816628210005
0.5416038803507973,0.4095174324351767,0.6593865258478624,0.5109309376775157
0.5415780310853596,0.40484952498101334,0.6669557141623543,0.5074816628210005
0.5415780310853596,0.4000482487424453,0.6745249024768464,0.5109309376775157
0.5415521818199219,0.3951136037194727,0.6820940907913382,0.5074816628210005
0.5415521818199219,0.39004558991209537,0.6896632791058303,0.5109309376775157
0.5415263325544841,0.38484420732031344,0.6972324674203222,0.5074816628210005
0.5415263325544841,0.3795094559441268,0.704801655734814,0.5109309376775157
0.5415004832890464,0.37404133578353543,0.7123708440493062,0.5074816628210005
0.5415004832890464,0.3684398468385395,0.7199400323637979,0.5109309376775157
0.5414746340236087,0.3627049891091388,0.7275092206782899,0.5074816628210005
0.5414746340236087,0.35683676259533353,0.7350784089927819,0.5109309376775157
0.5414487847581709,0.35083516729712355,0.7426475973072738,0.5074816628210005
0.5414487847581709,0.34470020321450884,0.7502167856217659,0.5109309376775157
0.5414229354927332,0.33843187034748956,0.7577859739362577,0.5074816628210005
0.5414229354927332,0.33203016869606555,0.7653551622507497,0.5109309376775157
0.5413970862272955,0.3254950982602369,0.7729243505652416,0.5074816628210005
0.5413970862272955,0.3188266590400036,0.7804935388797335,0.5109309376775157
0.5413712369618577,0.3120248510353656,0.7880627271942255,0.5074816628210005
0.5413712369618577,0.305089674246323,0.7956319155087174,0.5109309376775157
0.54134538769642,0.29802112867287567,0.8032011038232094,0.5074816628210005
0.54134538769642,0.2908192143150237,0.8006407410252314,0.523747491475625
0.5412234896885507,0.28366241341555326,0.798479168407099,0.5335097058346681
0.5410284325209557,0.2765436994400579,0.7963175957889665,0.543271920107479
0.5407602161871726,0.2694630721218002,0.7941560231708341,0.5530341344665219
0.5404188406872017,0.26242053172751756,0.7919944505527017,0.562796348825565
0.5400043060210427,0.2554160781238413,0.7898328779345692,0.572558563098376
0.5395166121886956,0.24844971144414024,0.7876713053164367,0.582320777457419
0.5389557591901606,0.24152143142167676,0.7855097326983043,0.59208299173023
0.5383217470319,0.2346312383231884,0.7833481600801718,0.6018452060892729
0.537614575700989,0.22777913201530642,0.7811865874620394,0.6116074204483158
0.5368342452103523,0.22096511249803075,0.7790250148439067,0.6213696347211269
0.5359807555535276,0.21418917977136145,0.7768634422257743,0.6311318490801698
0.535054106730515,0.20745133396866733,0.7747018696076419,0.6408940634392128
0.5340542987413144,0.20075157495657955,0.7725402970652013,0.6506562777120238
0.5329813315859258,0.19408990273509816,0.7703787244470689,0.6604184920710668
0.5318352052708114,0.1874663173042231,0.7682171518289362,0.6701807063438778
0.5306159197830468,0.1808808187973232,0.7660555792108038,0.6799429207029208
0.5293234751355564,0.1743334069476609,0.7638940065926714,0.6897051350619637
0.5279578713218781,0.16782408202197371,0.7617324339745389,0.6994673493347748
0.5265191083420119,0.16135284402026173,0.7595708613564065,0.7092295636938177
0.5250071861959575,0.15491969267578726,0.757409288738274,0.7189917780528607
0.5234221048837153,0.14852462825528798,0.7552477161201415,0.7287539923256717
0.5217638644117474,0.14216765049202626,0.7530861435020091,0.7385162066847147
0.520032464767129,0.13584875965273968,0.7509245708838767,0.7482784209575257
0.5182279059627851,0.12956795573742827,0.7487629982657442,0.7580406353165687
0.5163501879857908,0.12332523847935442,0.7466014256476118,0.7678028496756115
0.5143993108490709,0.11712060814525573,0.7444398530294792,0.7775650639484227
0.5123752745461629,0.1109540646017634,0.7422782804113468,0.7873272783074656
0.5102780790835293,0.10482560784887739,0.7401167077932144,0.7970894926665086
0.5081077244482454,0.0987352378865978,0.7379551352507738,0.8068517069393196
0.5058642106532358,0.09268295484829331,0.7455243235652655,0.8034024320828045
0.5036465461172016,0.0864973028922154,0.7530935118797576,0.7999531572262892
0.5014547308466051,0.08017828228510161,0.7606627001942495,0.7965038823697741
0.4992887648479087,0.07372589289358314,0.7682318885087415,0.7930546075132588
0.49714864810818765,0.06714013458429122,0.7758010768232335,0.7896053326567437
0.4950343806403667,0.06042100762396342,0.7833702651377253,0.7861560578002285
0.492945962431521,0.05356851174586217,0.7909394534522174,0.7827067829437134
0.49088339349457555,0.04658264721672506,0.7985086417667093,0.7792575080871983
0.48884667381660535,0.03946341382316199,0.8060778300812013,0.775808233230683
0.48683580341053523,0.032210811671868005,0.8136470183956933,0.7723589583741678
0.4848507822653792,0.02482484073616936,0.821216206710185,0.7689096835176527
0.4828916103869534,0.017305501002729182,0.8287853950246771,0.7654604086611376
0.4809582877739653,0.0096527924982212,0.836354583339169,0.7620111338046224
0.4790508144264149,0.00186671520930856,0.843923771653661,0.7585618589481071
0.5157599346272801,0.48873849037154843,0.4096033114696282,0.5074816628210005
0.5157599346272801,0.4884717528027391,0.41717249978412013,0.5109309376775157
0.5157340853618423,0.48807164644952505,0.4247416880986121,0.5074816628210005
0.5157340853618423,0.48753817131190647,0.432310876413104,0.5109309376775157
0.5157082360964046,0.4868713273898831,0.43988006472759594,0.5074816628210005
0.5157082360964046,0.4860711146834551,0.44744925304208794,0.5109309376775157
0.5156823868309669,0.4851375331926224,0.4550184413565799,0.5074816628210005
0.5156823868309669,0.4840705829173851,0.4625876296710718,0.5109309376775157
0.5156565375655292,0.4828702638577431,0.47015681798556375,0.5074816628210005
0.5156565375655292,0.4815365760136965,0.4777260063000557,0.5109309376775157
0.5156306883000914,0.4800695193852451,0.4852951946145477,0.5074816628210005
0.5156306883000914,0.4784690939723891,0.49286438292903956,0.5109309376775157
0.5156048390346537,0.47673529977512846,0.5004335712435316,0.5074816628210005
0.5156048390346537,0.4748681367934631,0.5080027595580235,0.5109309376775157
0.515578989769216,0.47286760502739317,0.5155719478725154,0.5074816628210005
0.515578989769216,0.4707337044769185,0.5231411361870074,0.5109309376775157
0.5155531405037783,0.4684664351420392,0.5307103245014994,0.5074816628210005
0.5155531405037783,0.46606579702275513,0.5382795128159913,0.5109309376775157
0.5155272912383406,0.46353179011906653,0.5458487011304832,0.5074816628210005
0.5155272912383406,0.4608644144309732,0.5534178894449752,0.5109309376775157
0.5155014419729028,0.4580636699584752,0.5609870777594671,0.5074816628210005
0.5155014419729028,0.4551295567015725,0.568556266073959,0.5109309376775157
0.5154755927074651,0.4520620746602652,0.5761254543884511,0.5074816628210005
0.5154755927074651,0.44886122383455324,0.5836946427029429,0.5109309376775157
0.5154497434420274,0.4455270042244366,0.5912638310174348,0.5074816628210005
0.5154497434420274,0.4420594158299152,0.5988330193319269,0.5109309376775157
0.5154238941765897,0.43845845865098926,0.6064022076464187,0.5074816628210005
0.5154238941765897,0.4347241326876586,0.6139713959609108,0.5109309376775157
0.5153980449111519,0.4308564379399233,0.6215405842754027,0.5074816628210005
0.5153980449111519,0.4268553744077833,0.6291097725898946,0.5109309376775157
0.5153721956457142,0.4227209420912386,0.6366789609043867,0.5074816628210005
0.5153721956457142,0.4184531409902893,0.6442481492188784,0.5109309376775157
0.5153463463802765,0.4140519711049353,0.6518173375333705,0.5074816628210005
0.5153463463802765,0.4095174324351767,0.6593865258478624,0.5109309376775157
0.5153204971148387,0.40484952498101334,0.6669557141623543,0.5074816628210005
0.5153204971148387,0.4000482487424453,0.6745249024768464,0.5109309376775157
0.515294647849401,0.3951136037194727,0.6820940907913382,0.5074816628210005
0.515294647849401,0.39004558991209537,0.6896632791058303,0.5109309376775157
0.5152687985839633,0.38484420732031344,0.6972324674203222,0.5074816628210005
0.5152687985839633,0.3795094559441268,0.704801655734814,0.5109309376775157
0.5152429493185257,0.37404133578353543,0.7123708440493062,0.5074816628210005
0.5152429493185257,0.3684398468385395,0.7199400323637979,0.5109309376775157
0.515217100053088,0.3627049891091388,0.7275092206782899,0.5074816628210005
0.515217100053088,0.35683676259533353,0.7350784089927819,0.5109309376775157
0.5151912507876503,0.35083516729712355,0.7426475973072738,0.5074816628210005
0.5151912507876503,0.34470020321450884,0.7502167856217659,0.5109309376775157
0.5151654015222125,0.33843187034748956,0.7577859739362577,0.5074816628210005
0.5151654015222125,0.33203016869606555,0.7653551622507497,0.5109309376775157
0.5151395522567748,0.3254950982602369,0.7603740675153122,0.5171257129567914
0.5150672786282597,0.31904779448720544,0.7553929728555665,0.5233204881498353
0.5149485806366676,0.312688257376971,0.750411878120129,0.529515263429111
0.514783458275536,0.3064164870629024,0.7454307834603833,0.5357100387083867
0.5145719115577893,0.30023248327826213,0.7404496887249458,0.5419048139014306
0.5143139404769655,0.2941362462897878,0.7354685940652002,0.5480995891807063
0.5140095450266021,0.2881277759641105,0.7304874993297626,0.554294364459982
0.5136587252196239,0.2822070723012304,0.725506404670017,0.5604891397392577
0.513261481043106,0.2763741353011473,0.7205253099345794,0.5666839149323016
0.5128178125099732,0.2706289650972301,0.7155442152748337,0.5728786902115772
0.512327719607301,0.2649715614227413,0.7105631205393962,0.579073465490853
0.5117912023415514,0.2594019245444183,0.7055820258796506,0.5852682406838968
0.5112082607127247,0.2539200541955237,0.7006009311442131,0.5914630159631725
